height_cm,weight_kg,body fat_%,sit-ups counts,broad jump_cm
170.1,68.8,22.9,50.0,175.0
173.5,71.18,18.4,50.0,214.0
174.1,71.2,20.7,40.0,203.0
182.7,70.5,12.9,43.0,201.0
170.3,68.0,20.3,49.0,222.0
164.9,47.1,21.3,22.0,163.0
172.3,71.6,15.5,47.0,230.0
173.4,72.6,19.1,50.0,222.0
156.0,55.4,30.4,27.0,116.0
160.2,62.7,30.2,27.0,184.0
171.0,74.0,19.4,54.0,223.0
172.3,66.5,24.4,44.0,190.0
153.6,55.1,26.7,28.0,143.0
173.5,60.6,11.4,55.0,247.0
159.3,47.9,19.2,57.0,211.0
180.9,86.8,20.7,53.0,235.0
183.0,75.5,16.6,45.0,219.0
168.4,55.6,6.6,51.0,204.0
151.6,64.2,39.4,7.0,87.0
167.0,61.4,18.6,41.0,178.0
171.7,74.5,25.9,31.0,195.0
176.6,54.8,23.7,41.0,195.0
186.6,111.8,28.9,50.0,222.0
176.4,79.0,31.0,31.0,193.0
172.4,72.6,17.9,54.0,224.0
158.1,58.6,29.9,23.0,130.0
174.2,77.7,23.4,46.0,238.0
181.1,86.0,23.1,42.0,191.0
166.7,62.6,31.0,20.0,52.0
165.6,64.1,23.8,33.0,168.0
167.7,71.86,23.6,37.0,151.0
162.0,48.3,21.3,28.0,139.0
165.3,61.5,26.1,24.0,153.0
155.0,49.4,32.1,30.0,133.0
172.9,70.5,17.0,45.0,201.0
177.4,76.7,22.4,57.0,209.0
163.6,51.9,21.6,49.0,189.0
156.0,64.3,32.3,49.0,182.0
160.2,57.4,27.6,39.0,163.0
163.0,57.9,25.3,33.0,140.0
159.4,56.6,26.8,45.0,167.0
170.8,75.8,30.1,26.0,171.0
191.4,93.3,14.6,35.0,235.0
177.7,68.6,19.1,44.0,240.0
159.9,61.3,35.3,19.0,118.0
167.9,56.3,14.0,31.0,210.0
161.0,45.2,17.4,40.0,187.0
168.1,72.5,30.3,10.0,165.0
152.6,52.2,27.9,25.0,131.0
166.5,52.2,11.5,49.0,221.0
149.5,45.6,30.8,35.0,182.0
172.1,72.4,16.1,57.0,234.0
179.3,75.8,15.7,41.0,220.0
164.1,63.1,30.9,13.0,144.0
161.0,46.1,25.8,55.0,165.0
165.2,67.0,28.4,38.0,205.0
163.6,64.0,33.0,47.0,180.0
179.4,63.6,5.9,59.0,248.0
175.8,66.6,21.1,20.0,171.0
173.3,67.5,20.6,54.0,244.0
168.9,75.7,27.4,58.0,232.0
161.0,62.7,29.7,15.0,128.0
157.8,59.1,26.6,47.0,163.0
160.9,58.7,30.8,23.0,117.0
179.2,86.6,23.8,36.0,198.0
162.6,52.98,24.5,15.0,152.0
154.7,52.4,22.1,60.0,149.0
166.0,59.3,35.3,15.0,115.0
181.3,110.0,32.6,44.0,211.0
165.5,67.7,19.7,30.0,193.0
175.8,69.66,13.3,52.0,262.0
156.7,56.3,32.8,28.0,130.0
165.2,58.5,31.6,33.0,164.0
173.3,68.0,14.5,55.0,230.0
168.4,56.5,15.2,57.0,232.0
161.3,57.8,32.5,9.0,115.0
162.0,55.9,30.8,47.0,204.0
172.5,67.8,11.5,51.0,246.0
154.2,61.6,32.3,8.0,130.0
160.9,63.0,33.0,32.0,175.0
173.0,65.3,9.5,58.0,254.0
171.8,72.6,24.3,43.0,195.0
157.5,56.7,33.3,48.0,163.0
178.9,82.8,22.3,44.0,192.0
151.3,52.2,34.5,17.0,108.0
166.4,87.2,33.2,5.0,150.0
158.3,64.1,25.5,47.0,204.0
171.1,55.0,12.5,36.0,183.0
174.4,91.4,31.4,14.0,153.0
174.3,67.3,18.6,46.0,166.0
170.2,73.5,27.3,29.0,177.0
166.6,68.1,21.2,38.0,170.0
164.7,44.3,26.7,25.0,130.0
173.6,64.2,13.9,49.0,217.0
176.1,78.42,12.5,46.0,240.0
173.7,67.7,19.4,36.0,220.0
176.9,98.8,27.3,40.0,202.0
151.9,47.6,29.4,21.0,104.0
156.5,54.2,27.0,38.0,121.0
156.4,47.6,28.4,28.0,125.0
176.9,60.7,21.9,47.0,233.0
160.0,57.2,44.0,22.0,115.0
174.6,70.0,19.0,48.0,211.0
159.9,57.8,22.7,19.0,159.0
156.1,52.5,31.9,39.0,182.0
172.5,70.3,12.2,47.0,221.0
170.8,84.4,31.4,30.0,206.0
185.8,101.4,21.1,47.0,254.0
166.9,56.1,32.7,22.0,156.0
163.3,54.9,22.0,32.0,165.0
163.3,63.38,33.7,43.0,167.0
163.3,51.3,26.4,35.0,161.0
178.0,70.9,18.2,44.0,224.0
173.0,75.4,24.5,32.0,193.0
173.3,79.1,23.2,60.0,236.0
149.4,51.6,35.1,11.0,117.0
162.9,73.4,23.6,28.0,188.0
158.5,57.4,25.3,34.0,153.0
169.0,73.2,30.5,45.0,212.0
150.5,68.1,39.4,12.0,126.0
161.2,69.5,26.1,24.0,183.0
171.7,77.6,14.0,53.0,257.0
166.5,70.8,25.4,42.0,224.0
170.3,68.3,19.2,49.0,209.0
167.7,66.5,18.8,35.0,179.0
153.8,53.6,30.0,54.0,172.0
164.1,56.9,27.5,29.0,203.0
179.1,75.6,16.6,56.0,251.0
176.0,84.1,15.7,55.0,246.0
173.3,77.7,23.0,31.0,218.0
152.4,50.5,31.1,10.0,119.0
163.3,50.76,18.4,37.0,126.0
160.2,59.42,36.2,19.0,127.0
168.9,59.2,22.7,43.0,188.0
162.3,55.7,29.9,20.0,144.0
170.6,58.7,14.8,55.0,235.0
165.9,64.2,12.8,51.0,186.0
160.3,61.0,36.0,32.0,101.0
186.9,82.3,20.1,37.0,212.0
158.2,64.3,33.6,30.0,137.0
176.2,73.5,16.3,52.0,251.0
168.9,66.0,30.2,37.0,146.0
167.3,78.0,27.8,30.0,148.0
163.5,47.5,19.0,27.0,153.0
163.2,62.1,21.7,51.0,197.0
170.0,69.2,18.7,56.0,238.0
161.9,46.7,21.4,23.0,131.0
187.3,76.8,14.05,38.0,237.0
155.7,70.6,36.8,25.0,151.0
174.0,70.6,12.3,60.0,237.0
175.4,79.9,24.3,40.0,223.0
171.3,77.2,10.8,48.0,228.0
167.1,58.5,17.9,50.0,216.0
165.5,66.7,26.8,32.0,172.0
170.0,70.6,19.7,48.0,220.0
184.6,76.8,15.3,57.0,229.0
174.5,77.8,16.4,67.0,232.0
171.6,71.1,19.2,60.0,247.0
162.9,78.0,33.5,45.0,191.0
177.8,83.5,23.1,32.0,194.0
161.2,50.0,30.9,15.0,104.0
159.6,57.8,32.0,20.0,136.0
174.7,80.8,22.1,48.0,228.0
155.3,58.2,32.0,24.0,136.0
163.0,62.4,14.2,65.0,236.0
151.6,71.6,45.9,0.0,57.0
168.6,75.6,27.4,39.0,181.0
176.7,78.0,27.3,33.0,238.0
163.9,53.2,25.5,43.0,188.0
167.9,74.1,25.8,46.0,233.0
180.5,79.8,23.6,21.0,194.0
176.3,78.0,18.8,47.0,239.0
157.0,45.84,18.2,51.0,170.0
170.0,74.0,26.4,37.0,166.0
170.8,55.7,14.4,36.0,213.0
168.8,70.6,22.1,41.0,200.0
167.9,70.7,25.3,53.0,181.0
171.5,75.6,18.3,43.0,221.0
170.9,63.1,11.7,42.0,229.0
179.0,73.4,15.0,40.0,239.0
152.8,53.6,32.1,25.0,147.0
171.6,67.16,11.8,46.0,236.0
150.9,49.5,26.3,24.0,132.0
155.1,52.2,31.8,30.0,116.0
153.4,45.9,17.5,53.0,191.0
183.3,76.5,13.8,59.0,227.0
165.0,77.7,34.6,4.0,160.0
173.4,70.04,19.9,51.0,224.0
170.8,72.3,24.2,29.0,184.0
171.8,70.4,17.1,55.0,247.0
177.2,64.2,15.3,46.0,195.0
171.9,55.3,13.6,42.0,221.0
167.5,52.4,27.4,19.0,148.0
181.6,88.4,25.3,20.0,220.0
169.9,64.8,12.1,74.0,260.0
161.5,56.5,23.6,42.0,166.0
165.5,61.2,22.7,30.0,143.0
175.3,63.7,9.9,55.0,221.0
164.4,64.3,27.7,43.0,199.0
162.8,52.82,19.5,39.0,205.0
161.4,53.8,26.3,58.0,148.0
169.1,67.5,14.4,62.0,232.0
156.8,54.2,25.5,24.0,130.0
153.0,52.3,31.9,18.0,125.0
168.7,61.1,32.1,30.0,138.0
172.4,65.16,29.3,40.0,177.0
175.2,74.1,9.0,56.0,230.0
156.6,50.3,23.4,29.0,133.0
164.7,53.9,24.1,12.0,154.0
173.1,77.6,22.8,47.0,216.0
171.7,80.2,18.7,58.0,241.0
160.6,59.2,35.7,19.0,91.0
177.3,78.0,17.3,49.0,224.0
163.2,45.4,18.4,30.0,168.0
176.7,82.6,20.6,35.0,172.0
167.6,69.6,25.5,37.0,211.0
174.3,70.8,15.0,52.0,215.0
167.1,68.9,14.6,55.0,237.0
162.0,61.6,29.1,12.0,140.0
172.8,69.7,18.6,53.0,224.0
155.5,60.0,34.9,20.0,100.0
174.8,72.5,18.8,24.0,170.0
154.8,54.6,26.8,25.0,151.0
180.8,69.26,13.6,53.0,249.0
170.8,73.2,19.2,46.0,178.0
163.0,51.5,23.7,34.0,164.0
154.6,61.6,35.3,4.0,138.0
170.0,79.5,24.1,37.0,190.0
167.4,67.1,27.1,40.0,187.0
180.5,64.9,8.7,31.0,210.0
150.2,47.7,27.4,38.0,115.0
183.7,79.8,17.6,49.0,255.0
174.5,87.7,24.3,45.0,226.0
165.0,67.2,28.2,6.0,107.0
155.0,46.7,17.7,35.0,137.0
179.3,74.5,20.6,55.0,240.0
175.5,63.3,12.0,50.0,230.0
159.3,66.7,42.0,0.0,85.0
157.2,51.7,27.3,19.0,139.0
163.3,50.9,28.0,23.0,173.0
164.6,57.4,25.0,56.0,172.0
174.7,72.0,20.1,54.0,206.0
153.5,52.2,22.6,0.0,88.0
159.5,52.0,13.1,52.0,189.0
158.3,53.1,26.5,42.0,161.0
154.8,47.0,29.3,15.0,150.0
170.6,75.4,27.5,17.0,157.0
175.2,69.4,17.8,45.0,215.0
169.1,74.6,22.1,48.0,214.0
176.6,72.3,19.7,35.0,222.0
170.6,83.7,33.9,51.0,159.0
161.7,48.1,24.6,29.0,158.0
147.3,52.1,37.2,3.0,116.0
165.2,73.7,33.1,25.0,151.0
162.0,57.4,30.9,36.0,128.0
158.4,54.8,24.7,40.0,159.0
181.3,82.9,20.9,54.0,228.0
152.7,46.9,27.5,20.0,152.0
164.6,66.6,25.1,43.0,218.0
179.9,76.4,14.3,50.0,235.0
174.3,95.4,28.1,29.0,220.0
175.0,76.7,24.4,34.0,176.0
160.1,51.4,22.6,28.0,145.0
181.4,77.4,11.2,58.0,244.0
173.0,72.7,27.0,34.0,199.0
179.1,91.6,23.5,38.0,213.0
160.8,48.9,27.3,47.0,193.0
157.5,59.4,29.0,28.0,152.0
169.1,72.4,11.2,61.0,260.0
161.0,55.1,27.3,54.0,175.0
150.7,55.1,37.0,45.0,168.0
145.6,40.9,23.6,8.0,143.0
170.2,58.3,24.3,39.0,169.0
176.1,84.2,14.6,46.0,237.0
171.0,70.6,17.7,57.0,234.0
189.5,72.5,11.8,43.0,272.0
169.1,65.5,21.5,58.0,230.0
176.5,75.48,19.5,32.0,193.0
180.5,78.7,24.1,41.0,221.0
171.1,68.3,19.8,41.0,222.0
179.0,78.7,11.0,62.0,232.0
166.6,80.1,28.7,39.0,210.0
160.0,56.0,25.9,26.0,134.0
168.7,67.9,10.5,51.0,196.0
168.7,61.0,12.1,59.0,242.0
168.7,62.8,9.643515,58.0,257.0
173.6,74.6,21.4,38.0,172.0
172.1,74.7,24.1,53.0,244.0
166.5,58.9,20.2,44.0,220.0
165.0,70.8,35.0,14.0,162.0
169.7,59.8,7.7,54.0,239.0
178.5,74.6,21.2,56.0,193.0
172.4,70.3,16.9,31.0,186.0
168.9,65.4,24.7,34.0,189.0
153.1,53.8,26.7,32.0,144.0
168.0,83.5,24.8,62.0,229.0
171.6,69.0,20.5,53.0,192.0
174.0,75.5,11.3,57.0,250.0
162.4,46.9,16.8,38.0,163.0
172.6,79.6,19.3,57.0,206.0
168.2,68.8,25.5,47.0,201.0
169.8,78.6,17.2,54.0,228.0
167.6,72.7,18.6,67.0,260.0
173.3,65.7,10.9,53.0,233.0
173.7,76.8,15.2,51.0,249.0
164.0,64.7,29.6,24.0,154.0
167.9,66.7,33.1,51.0,176.0
160.8,56.3,25.7,33.0,146.0
187.2,83.1,14.8,54.0,224.0
170.1,54.2,14.1,55.0,230.0
167.2,69.5,22.4,60.0,215.0
167.9,53.9,22.9,47.0,190.0
177.0,73.52,15.7,46.0,230.0
164.5,67.1,22.3,39.0,202.0
166.0,58.5,25.8,33.0,156.0
185.0,88.1,18.0,45.0,222.0
170.8,53.5,20.4,32.0,157.0
180.9,78.6,18.4,25.0,214.0
173.8,68.4,13.9,49.0,244.0
174.2,84.6,26.1,26.0,190.0
178.9,78.1,22.6,42.0,235.0
175.1,81.8,27.0,39.0,192.0
162.4,44.26,21.0,48.0,166.0
181.3,78.6,21.4,39.0,235.0
173.0,79.1,22.0,46.0,210.0
156.7,66.5,41.3,0.0,65.0
180.1,74.1,26.1,49.0,198.0
173.6,65.0,19.4,23.0,171.0
171.7,58.7,16.5,49.0,226.0
180.9,79.7,17.8,43.0,227.0
169.2,69.2,15.4,47.0,230.0
157.6,55.3,33.6,36.0,172.0
176.5,66.6,21.7,44.0,188.0
157.8,57.9,25.9,54.0,190.0
179.0,84.2,27.4,56.0,229.0
167.5,50.98,24.8,40.0,168.0
178.0,79.0,19.3,58.0,221.0
180.7,86.5,22.9,42.0,241.0
183.6,67.7,12.0,58.0,213.0
175.5,73.7,35.5,30.0,160.0
160.0,52.1,26.8,49.0,178.0
153.6,46.7,26.4,20.0,155.0
169.4,71.2,18.4,52.0,237.0
173.1,72.1,22.8,54.0,205.0
159.9,52.7,21.4,48.0,200.0
166.5,60.7,35.2,44.0,134.0
171.4,71.3,18.3,40.0,231.0
164.0,65.8,20.6,37.0,191.0
161.4,51.9,19.0,22.0,163.0
167.4,56.4,13.2,46.0,212.0
155.2,49.6,23.8,55.0,191.0
160.4,54.1,36.3,14.0,140.0
169.8,73.8,19.5,54.0,252.0
163.5,52.2,22.8,44.0,174.0
172.2,69.9,20.4,57.0,243.0
163.5,70.3,29.7,30.0,190.0
176.0,78.4,21.3,49.0,211.0
161.2,49.2,21.2,28.0,137.0
169.8,54.4,24.2,27.0,123.0
169.5,79.1,28.1,24.0,200.0
150.5,52.7,31.1,29.0,133.0
164.9,67.56,25.0,24.0,174.0
171.0,53.3,20.5,45.0,155.0
170.9,58.4,18.4,37.0,223.0
172.0,88.7,27.0,29.0,185.0
180.3,79.7,20.2,50.0,208.0
155.3,45.22,25.7,44.0,181.0
159.6,48.62,30.5,32.0,149.0
154.5,56.8,33.4,10.0,131.0
173.0,90.5,41.3,36.0,184.0
161.8,63.2,29.6,56.0,224.0
168.3,59.4,25.1,46.0,139.0
161.8,52.4,20.3,67.0,192.0
168.0,65.8,23.7,38.0,170.0
167.4,74.9,16.4,63.0,252.0
179.0,79.6,15.0,41.0,226.0
174.9,72.9,16.0,50.0,215.0
153.4,54.8,25.4,38.0,173.0
161.3,66.4,35.9,52.0,166.0
167.1,75.28,22.9,62.0,235.0
174.6,65.3,17.2,27.0,158.0
168.9,67.6,28.7,31.0,186.0
169.2,64.7,16.7,41.0,200.0
181.9,95.0,16.9,62.0,228.0
159.4,50.1,14.4,44.0,216.0
161.9,49.5,24.0,43.0,168.0
172.5,62.3,17.8,45.0,184.0
153.6,47.7,26.9,22.0,154.0
174.0,69.3,12.1,54.0,220.0
165.5,64.9,16.9,51.0,243.0
181.9,82.7,21.6,45.0,235.0
152.9,55.2,33.9,15.0,146.0
171.6,56.6,10.9,33.0,203.0
173.8,85.5,28.6,41.0,208.0
175.2,74.2,22.9,55.0,190.0
170.8,76.9,20.9,42.0,194.0
155.7,60.8,38.3,13.0,146.0
176.8,70.3,9.9,58.0,251.0
158.5,61.6,32.1,23.0,124.0
169.3,67.7,22.8,36.0,203.0
149.3,48.7,26.6,26.0,149.0
174.6,79.4,18.3,46.0,222.0
168.2,74.5,20.2,35.0,197.0
180.3,83.3,20.4,52.0,239.0
169.2,55.4,23.6,45.0,181.0
161.6,77.0,31.9,17.0,147.0
173.0,69.6,15.2,44.0,188.0
173.0,76.6,18.9,61.0,201.0
160.3,58.0,26.2,41.0,226.0
179.7,80.0,21.8,45.0,188.0
167.0,73.1,30.9,47.0,170.0
161.6,56.2,35.2,50.0,182.0
173.0,73.2,17.30705,60.0,219.0
178.6,80.6,15.3,49.0,238.0
162.2,59.8,30.4,44.0,192.0
170.5,68.1,17.1,36.0,182.0
168.7,72.3,23.1,50.0,181.0
167.0,61.9,26.1,56.0,177.0
164.4,52.4,29.1,35.0,148.0
176.7,63.9,17.8,30.0,213.0
176.2,65.1,13.1,58.0,214.0
166.3,60.5,21.1,34.0,202.0
171.2,74.1,13.2,65.0,249.0
174.5,79.0,20.8,55.0,234.0
169.9,62.7,19.9,57.0,192.0
159.7,60.6,34.3,25.0,148.0
179.4,77.6,16.5,54.0,248.0
166.7,62.8,17.9,45.0,237.0
152.4,61.4,39.25452,0.0,102.0
180.0,84.1,27.3,28.0,161.0
160.1,61.0,28.0,10.0,151.0
159.5,63.5,28.4,25.0,161.0
178.9,81.6,10.2,55.0,262.0
158.9,48.5,26.2,52.0,153.0
169.0,49.7,21.6,22.0,125.0
150.5,55.7,39.6,23.0,159.0
157.3,52.4,27.2,55.0,186.0
171.1,69.6,22.2,38.0,230.0
160.5,73.7,39.3,15.0,137.0
155.9,48.7,27.7,14.0,132.0
169.8,61.9,10.6,52.0,251.0
156.3,54.9,29.4,41.0,183.0
168.7,68.5,27.7,44.0,203.0
166.0,64.5,12.0,60.0,234.0
175.4,64.3,9.8,71.0,236.0
173.8,73.2,12.0,50.0,250.0
173.0,68.4,11.4,52.0,195.0
151.5,45.9,20.4,27.0,134.0
148.2,50.7,33.7,26.0,124.0
157.1,60.5,35.3,35.0,148.0
169.4,65.4,25.6,27.0,195.0
171.6,94.7,36.8,22.0,171.0
179.2,86.2,22.7,56.0,205.0
170.5,77.2,23.2,55.0,233.0
176.1,74.3,14.0,53.0,227.0
168.1,75.8,24.5,38.0,206.0
173.0,72.8,20.4,42.0,230.0
165.3,70.6,19.6,50.0,208.0
164.4,57.1,26.1,26.0,157.0
154.1,59.92,34.6,16.0,103.0
176.2,74.2,19.8,29.0,192.0
174.2,73.2,18.0,61.0,218.0
151.0,59.4,30.0,23.0,146.0
170.0,76.0,12.0,56.0,242.0
176.4,66.3,20.5,42.0,238.0
160.2,67.1,33.7,14.0,101.0
160.8,63.3,35.5,36.0,161.0
154.7,41.8,15.9,28.0,146.0
166.3,63.8,25.1,29.0,195.0
172.9,67.9,25.7,45.0,184.0
179.7,73.8,15.4,50.0,234.0
176.0,77.2,21.0,57.0,223.0
169.9,53.72,18.3,45.0,205.0
184.3,94.1,19.3,50.0,244.0
163.1,61.5,24.9,22.0,178.0
167.5,74.8,31.4,24.0,115.0
165.0,60.6,33.5,27.0,97.0
177.0,87.1,27.7,36.0,204.0
173.4,69.8,21.7,32.0,156.0
174.6,61.2,12.1,55.0,219.0
161.9,63.8,32.7,40.0,127.0
160.5,63.3,33.4,28.0,186.0
168.5,66.0,24.1,30.0,212.0
180.9,77.1,19.9,52.0,209.0
153.9,49.4,35.5,21.0,120.0
165.2,77.9,29.0,26.0,139.0
153.2,51.3,33.0,10.0,108.0
162.4,63.9,23.4,35.0,211.0
171.7,71.4,25.9,24.0,174.0
173.6,72.8,23.3,51.0,189.0
177.3,70.6,8.8,48.0,229.0
168.4,84.0,27.4,47.0,176.0
172.7,70.6,19.3,45.0,218.0
170.9,71.8,20.3,45.0,218.0
174.2,81.8,15.7,47.0,196.0
175.1,76.22,15.9,53.0,222.0
175.5,79.3,19.7,51.0,225.0
156.9,59.2,34.0,25.0,119.0
156.6,60.4,32.5,10.0,140.0
168.6,71.0,22.0,39.0,225.0
170.0,73.6,20.5,26.0,163.0
177.5,74.7,12.7,53.0,250.0
177.0,75.0,13.9,62.0,257.0
160.0,59.3,20.2,40.0,220.0
172.0,69.4,21.0,48.0,221.0
186.4,79.9,18.1,53.0,222.0
164.3,52.1,20.8,44.0,182.0
176.0,75.18,10.5,56.0,228.0
168.0,61.0,22.4,37.0,152.0
171.4,70.0,23.1,47.0,212.0
177.1,85.48,22.4,38.0,201.0
159.0,54.9,18.9,51.0,198.0
153.1,39.1,17.7,16.0,138.0
159.4,57.8,22.6,59.0,139.0
166.1,68.1,21.6,39.0,208.0
167.2,69.7,26.1,32.0,145.0
178.0,86.7,23.5,30.0,186.0
168.3,69.3,31.9,33.0,164.0
158.2,45.5,26.2,32.0,158.0
180.1,73.8,28.1,37.0,198.0
177.1,83.4,16.0,62.0,233.0
175.7,77.7,19.6,60.0,233.0
154.5,61.8,37.4,10.0,105.0
177.9,82.7,21.1,56.0,256.0
181.3,82.0,29.1,34.0,209.0
170.9,76.6,24.1,26.0,184.0
166.4,51.7,24.1,31.0,147.0
167.0,51.2,23.9,21.0,130.0
172.2,80.2,23.8,58.0,228.0
155.8,66.2,35.3,28.0,114.0
158.3,55.3,23.6,51.0,201.0
156.7,49.2,24.3,56.0,204.0
177.4,78.3,14.0,63.0,234.0
167.5,55.1,26.1,12.0,156.0
163.8,70.3,29.2,17.0,151.0
167.9,58.8,13.9,38.0,225.0
173.5,92.9,30.6,45.0,194.0
170.3,61.2,17.6,50.0,181.0
160.8,59.0,30.5,40.0,194.0
178.5,61.3,7.0,43.0,225.0
179.7,86.7,22.2,49.0,211.0
173.7,77.9,13.9,58.0,245.0
167.2,56.1,13.3,52.0,229.0
158.2,50.44,15.7,46.0,116.0
177.2,64.9,15.2,48.0,220.0
170.1,71.2,14.6,61.0,290.0
176.5,63.1,21.7,52.0,213.0
167.2,73.7,20.2,49.0,202.0
167.8,51.7,18.9,39.0,182.0
180.7,69.4,13.4,38.0,219.0
167.1,59.9,18.8,42.0,206.0
170.0,79.8,25.5,26.0,166.0
161.0,70.8,42.0,24.0,120.0
171.7,74.22,22.6,38.0,229.0
172.8,69.0,25.0,33.0,190.0
166.6,63.3,21.0,46.0,194.0
167.1,72.6,16.1,30.0,183.0
176.5,74.6,11.7,50.0,168.0
154.2,46.6,20.3,31.0,173.0
172.5,74.9,19.9,39.0,235.0
175.0,76.5,18.6,50.0,210.0
179.6,78.0,20.1,49.0,181.0
167.4,64.8,18.3,36.0,215.0
171.1,75.52,30.7,24.0,186.0
148.2,53.3,37.4,9.0,94.0
152.4,61.1,35.8,0.0,83.0
171.0,76.2,17.9,51.0,227.0
156.0,47.0,25.9,24.0,126.0
159.5,57.8,22.9,45.0,174.0
164.5,66.7,31.4,36.0,162.0
163.9,62.8,34.3,35.0,154.0
174.2,80.6,23.8,54.0,236.0
175.4,70.9,19.3,52.0,188.0
159.7,66.9,39.0,15.0,137.0
162.5,50.2,31.2,33.0,149.0
177.5,69.38,24.1,43.0,213.0
169.0,80.2,20.2,55.0,237.0
176.4,93.8,32.0,27.0,154.0
162.0,58.0,29.3,38.0,153.0
165.4,67.7,18.2,43.0,201.0
171.7,71.62,21.0,47.0,224.0
172.6,64.3,16.9,47.0,220.0
171.1,68.5,23.4,40.0,225.0
170.4,80.8,25.0,37.0,229.0
169.4,55.6,10.9,41.0,182.0
150.2,60.1,38.7,23.0,113.0
170.0,67.4,14.2,60.0,220.0
173.3,75.9,29.6,37.0,161.0
171.3,73.8,20.7,50.0,220.0
183.0,70.88,14.4,40.0,216.0
168.4,75.0,19.0,41.0,195.0
158.0,45.6,28.9,43.0,164.0
168.0,52.0,17.2,50.0,205.0
161.9,62.4,33.5,36.0,167.0
169.1,62.7,18.7,34.0,178.0
167.4,72.8,20.9,46.0,211.0
166.2,60.9,26.5,55.0,205.0
172.0,61.0,20.4,27.0,130.0
165.6,52.58,29.2,42.0,178.0
153.5,47.2,23.7,35.0,162.0
178.5,79.5,15.3,60.0,245.0
166.2,49.4,25.9,30.0,164.0
185.6,83.0,19.2,45.0,224.0
175.0,70.5,30.0,37.0,163.0
177.0,79.9,24.7,39.0,244.0
161.5,54.0,23.0,47.0,198.0
183.0,106.6,21.1,50.0,233.0
170.4,73.6,18.9,49.0,217.0
166.5,71.5,26.6,47.0,201.0
167.2,56.3,10.5,53.0,233.0
172.1,67.0,17.8,50.0,215.0
163.2,52.3,18.7,56.0,201.0
153.8,53.8,33.3,3.0,101.0
166.2,66.4,33.1,18.0,138.0
175.6,75.3,11.1,57.0,243.0
172.7,87.3,28.8,50.0,212.0
162.1,64.7,35.9,41.0,139.0
155.3,54.3,24.5,46.0,203.0
170.6,59.4,17.7,58.0,235.0
163.5,55.6,25.5,36.0,183.0
172.2,72.2,14.7,55.0,222.0
161.8,57.6,30.3,33.0,159.0
170.8,68.3,14.6,45.0,204.0
167.1,75.2,24.7,44.0,200.0
179.0,81.2,26.7,29.0,211.0
161.5,62.9,25.6,37.0,153.0
173.0,69.4,15.7,51.0,209.0
161.7,52.3,25.9,24.0,143.0
156.0,50.7,30.1,31.0,116.0
158.1,58.0,29.0,12.0,117.0
168.5,62.1,14.8,31.0,169.0
173.2,76.1,13.6,60.0,232.0
162.4,57.9,32.9,46.0,180.0
167.2,67.3,24.5,20.0,178.0
163.0,59.3,16.3,45.0,191.0
152.3,61.3,25.8,16.0,122.0
156.6,58.4,29.9,33.0,150.0
160.1,57.7,21.5,36.0,151.0
178.9,78.66,15.5,55.0,203.0
163.9,49.7,31.0,13.0,165.0
166.9,64.1,30.5,37.0,150.0
171.3,65.6,15.9,59.0,239.0
155.9,62.7,35.8,12.0,100.0
177.9,85.9,13.6,58.0,231.0
152.8,48.5,32.9,27.0,173.0
177.9,85.88,27.1,48.0,212.0
171.6,71.8,17.8,32.0,203.0
162.0,47.0,13.2,32.0,149.0
171.9,67.9,17.9,53.0,233.0
174.2,70.1,15.0,47.0,248.0
150.4,49.0,25.4,30.0,159.0
163.7,83.7,29.3,29.0,170.0
181.0,68.6,14.3,59.0,254.0
169.9,83.02,28.6,22.0,147.0
153.1,55.0,31.1,22.0,155.0
157.3,45.6,21.5,55.0,162.0
175.1,81.7,16.3,55.0,225.0
175.5,88.1,31.0,37.0,194.0
183.6,100.24,18.9,49.0,226.0
157.4,55.9,27.4,38.0,200.0
153.9,50.1,39.9,13.0,152.0
181.9,69.9,11.4,63.0,232.0
155.5,52.8,30.9,22.0,150.0
174.0,64.64,23.2,28.0,160.0
172.8,66.4,30.2,36.0,177.0
161.7,55.0,22.4,48.0,190.0
173.5,66.9,17.0,58.0,172.0
177.2,70.8,22.8,52.0,236.0
168.2,62.9,18.6,56.0,226.0
167.6,76.5,25.4,68.0,220.0
170.0,66.2,18.0,39.0,156.0
166.6,59.2,20.3,38.0,185.0
179.4,85.9,19.0,48.0,256.0
178.7,64.7,25.9,30.0,132.0
181.2,73.8,22.7,49.0,228.0
170.4,63.3,13.1,48.0,233.0
153.2,62.2,37.0,0.0,58.0
161.3,54.8,30.56,33.0,143.0
179.0,92.9,29.5,34.0,211.0
182.2,73.0,12.9,49.0,266.0
171.0,67.8,28.3,44.0,152.0
161.2,50.2,29.3,32.0,163.0
152.7,62.2,36.6,23.0,148.0
170.2,65.7,12.2,56.0,234.0
155.1,48.1,27.4,54.0,182.0
173.6,75.5,16.1,38.0,231.0
178.0,78.7,29.0,41.0,232.0
186.9,100.36,31.6,20.0,180.0
169.7,73.08,17.4,48.0,226.0
154.6,60.4,33.9,9.0,95.0
173.5,74.5,18.6,50.0,230.0
172.5,81.0,22.8,40.0,214.0
170.8,72.2,24.1,60.0,205.0
172.6,65.3,10.3,56.0,230.0
161.9,67.9,16.5,39.0,222.0
171.6,63.1,18.7,27.0,220.0
168.0,69.8,21.9,68.0,248.0
175.1,82.7,18.7,58.0,217.0
